comment_id,user_id,item_id,text,timestamp,is_fake_attack,attack_type
C2555,U175,I307,This is worth discussing further. Reference 2555,2026-07-21 07:30:31.816160,False,GENUINE
C2556,U590,I10,I have a different opinion about technology. Reference 2556,2026-06-14 05:52:31.816176,False,GENUINE
C2557,U802,I438,Thanks for sharing this information. Reference 2557,2026-06-30 19:13:31.816192,False,GENUINE
C2558,U291,I67,The information presented here is useful. Reference 2558,2026-06-24 06:36:31.816206,False,GENUINE
C2559,U940,I270,I really enjoyed this post about music. Reference 2559,2026-06-14 03:26:31.816220,False,GENUINE
C2560,U16,I35,I think this could be improved. Reference 2560,2026-07-05 01:13:31.816234,False,GENUINE
C2561,U740,I154,I have a different opinion about music. Reference 2561,2026-06-04 05:31:31.816250,False,GENUINE
C2562,U354,I204,This is an interesting perspective on music. Reference 2562,2026-06-27 21:13:31.816264,False,GENUINE
C2563,U627,I24,The information presented here is useful. Reference 2563,2026-06-09 10:32:31.816277,False,GENUINE
C2564,U465,I252,This is an interesting perspective on music. Reference 2564,2026-06-16 13:59:31.816291,False,GENUINE
C2565,U105,I14,Best product ever buy now,2026-08-10 21:16:31.816305,False,GENUINE
C2566,U142,I53,This is worth discussing further. Reference 2566,2026-07-22 05:31:31.816319,False,GENUINE
C2567,U174,I45,The explanation of music was very clear. Reference 2567,2026-06-23 21:40:31.816334,False,GENUINE
C2568,U5,I478,I really enjoyed this post about movies. Reference 2568,2026-08-07 21:52:31.816348,False,GENUINE
C2569,U113,I24,I have a different opinion about gaming. Reference 2569,2026-07-18 19:51:31.816367,False,GENUINE
C2570,U337,I352,Thanks for sharing this information. Reference 2570,2026-07-18 06:21:31.816381,False,GENUINE
C2571,U715,I87,I learned something useful about food here. Reference 2571,2026-07-31 22:03:31.816395,False,GENUINE
C2572,U129,I163,I learned something useful about fashion here. Reference 2572,2026-06-14 20:38:31.816409,False,GENUINE
C2573,U457,I342,This is an interesting perspective on sports. Reference 2573,2026-06-20 05:34:31.816423,False,GENUINE
C2574,U489,I338,I think this could be improved. Reference 2574,2026-07-13 12:45:31.816436,False,GENUINE
C2575,U791,I374,I think this could be improved. Reference 2575,2026-08-03 11:26:31.816450,False,GENUINE
C2576,U270,I392,I have a different opinion about gaming. Reference 2576,2026-07-10 16:49:31.816463,False,GENUINE
C2577,U571,I427,The explanation of sports was very clear. Reference 2577,2026-06-09 13:48:31.816477,False,GENUINE
C2578,U79,I38,I think this could be improved. Reference 2578,2026-07-23 11:49:31.816491,False,GENUINE
C2579,U13,I343,The explanation of food was very clear. Reference 2579,2026-07-07 18:48:31.816508,False,GENUINE
C2580,U192,I249,This is an interesting perspective on music. Reference 2580,2026-07-23 20:09:31.816522,False,GENUINE
C2581,U833,I302,This was a surprisingly interesting post. Reference 2581,2026-06-03 14:40:31.816535,False,GENUINE
C2582,U967,I159,I think this could be improved. Reference 2582,2026-06-26 21:51:31.816551,False,GENUINE
C2583,U108,I468,I learned something useful about sports here. Reference 2583,2026-07-09 17:35:31.816565,False,GENUINE
C2584,U394,I499,I think this could be improved. Reference 2584,2026-07-06 09:43:31.816580,False,GENUINE
C2585,U192,I35,I have a different opinion about fashion. Reference 2585,2026-07-27 21:17:31.816594,False,GENUINE
C2586,U702,I157,Thanks for sharing this information. Reference 2586,2026-07-29 10:13:31.816608,False,GENUINE
C2587,U472,I448,Best deal available now,2026-07-20 22:27:31.816622,False,GENUINE
C2588,U16,I457,I think this could be improved. Reference 2588,2026-07-18 13:14:31.816635,False,GENUINE
C2589,U29,I243,This was a surprisingly interesting post. Reference 2589,2026-07-10 19:07:31.816649,False,GENUINE
C2590,U271,I60,This was a surprisingly interesting post. Reference 2590,2026-07-10 13:43:31.816662,False,GENUINE
C2591,U441,I108,I learned something useful about fashion here. Reference 2591,2026-06-27 02:55:31.816675,False,GENUINE
C2592,U441,I260,This is worth discussing further. Reference 2592,2026-07-02 15:51:31.816689,False,GENUINE
C2593,U279,I189,You must buy this product,2026-06-13 19:02:31.816702,False,GENUINE
C2594,U391,I374,Best deal available now,2026-07-16 01:43:31.816715,False,GENUINE
C2595,U193,I206,I learned something useful about movies here. Reference 2595,2026-06-24 15:08:31.816729,False,GENUINE
C2596,U622,I252,This was a surprisingly interesting post. Reference 2596,2026-08-01 21:27:31.816743,False,GENUINE
C2597,U697,I25,The explanation of gaming was very clear. Reference 2597,2026-07-22 20:18:31.816758,False,GENUINE
C2598,U117,I27,I really enjoyed this post about movies. Reference 2598,2026-07-21 02:23:31.816772,False,GENUINE
C2599,U67,I272,This is an interesting perspective on movies. Reference 2599,2026-07-22 05:15:31.816787,False,GENUINE
C2600,U903,I317,The information presented here is useful. Reference 2600,2026-07-07 01:42:31.816800,False,GENUINE
C2601,U103,I112,I have a different opinion about food. Reference 2601,2026-07-24 02:36:31.816814,False,GENUINE
C2602,U175,I402,The explanation of music was very clear. Reference 2602,2026-06-14 20:39:31.816828,False,GENUINE
C2603,U294,I361,Thanks for sharing this information. Reference 2603,2026-06-06 00:47:31.816841,False,GENUINE
C2604,U3,I48,I learned something useful about food here. Reference 2604,2026-06-05 13:24:31.816855,False,GENUINE
C2605,U312,I436,The explanation of education was very clear. Reference 2605,2026-07-14 03:36:31.816869,False,GENUINE
C2606,U697,I35,I learned something useful about education here. Reference 2606,2026-07-12 14:22:31.816883,False,GENUINE
C2607,U921,I233,Amazing product buy now,2026-06-12 05:00:31.816896,False,GENUINE
C2608,U485,I219,This is worth discussing further. Reference 2608,2026-07-26 16:11:31.816909,False,GENUINE
C2609,U997,I135,Amazing product buy now,2026-06-11 00:14:31.816923,False,GENUINE
C2610,U778,I436,I really enjoyed this post about music. Reference 2610,2026-06-29 16:53:31.816936,False,GENUINE
C2611,U597,I0,I think this could be improved. Reference 2611,2026-06-29 19:38:31.816952,False,GENUINE
C2612,U112,I23,Best product ever buy now,2026-07-22 01:16:31.816968,False,GENUINE
C2613,U537,I257,I learned something useful about education here. Reference 2613,2026-08-03 06:50:31.816982,False,GENUINE
C2614,U102,I155,This is worth discussing further. Reference 2614,2026-06-28 04:06:31.816996,False,GENUINE
C2615,U752,I179,This was a surprisingly interesting post. Reference 2615,2026-06-12 10:44:31.817009,False,GENUINE
C2616,U498,I129,This is worth discussing further. Reference 2616,2026-08-10 14:21:31.817023,False,GENUINE
C2617,U847,I180,I have a different opinion about music. Reference 2617,2026-06-25 16:45:31.817036,False,GENUINE
C2618,U793,I339,Thanks for sharing this information. Reference 2618,2026-08-01 13:39:31.817050,False,GENUINE
C2619,U276,I351,This was a surprisingly interesting post. Reference 2619,2026-07-29 08:53:31.817063,False,GENUINE
C2620,U420,I438,The explanation of education was very clear. Reference 2620,2026-07-10 07:40:31.817079,False,GENUINE
C2621,U509,I15,The explanation of fashion was very clear. Reference 2621,2026-07-10 02:49:31.817093,False,GENUINE
C2622,U211,I381,This is an interesting perspective on sports. Reference 2622,2026-07-08 10:42:31.817107,False,GENUINE
C2623,U654,I55,I have a different opinion about food. Reference 2623,2026-06-24 20:56:31.817122,False,GENUINE
C2624,U179,I135,This is worth discussing further. Reference 2624,2026-07-07 05:46:31.817136,False,GENUINE
C2625,U603,I213,I have a different opinion about movies. Reference 2625,2026-07-25 11:40:31.817152,False,GENUINE
C2626,U42,I296,This was a surprisingly interesting post. Reference 2626,2026-06-17 02:14:31.817165,False,GENUINE
C2627,U125,I221,I think this could be improved. Reference 2627,2026-07-16 13:56:31.817179,False,GENUINE
C2628,U112,I496,I really enjoyed this post about food. Reference 2628,2026-06-10 10:25:31.817192,False,GENUINE
C2629,U150,I238,I learned something useful about movies here. Reference 2629,2026-06-16 01:16:31.817207,False,GENUINE
C2630,U571,I340,I learned something useful about movies here. Reference 2630,2026-06-28 12:29:31.817220,False,GENUINE
C2631,U295,I33,I have a different opinion about technology. Reference 2631,2026-07-01 12:30:31.817234,False,GENUINE
C2632,U41,I111,I have a different opinion about gaming. Reference 2632,2026-08-06 23:46:31.817248,False,GENUINE
C2633,U500,I156,I really enjoyed this post about fashion. Reference 2633,2026-07-10 18:28:31.817261,False,GENUINE
C2634,U676,I427,I really enjoyed this post about technology. Reference 2634,2026-07-19 22:43:31.817275,False,GENUINE
C2635,U141,I179,I have a different opinion about education. Reference 2635,2026-08-04 00:06:31.817289,False,GENUINE
C2636,U730,I138,I learned something useful about sports here. Reference 2636,2026-07-03 12:09:31.817303,False,GENUINE
C2637,U599,I470,This is an interesting perspective on movies. Reference 2637,2026-07-22 21:52:31.817317,False,GENUINE
C2638,U32,I242,This is worth discussing further. Reference 2638,2026-06-11 01:46:31.817330,False,GENUINE
C2639,U652,I197,The information presented here is useful. Reference 2639,2026-08-02 21:35:31.817343,False,GENUINE
C2640,U914,I133,I have a different opinion about movies. Reference 2640,2026-07-27 01:23:31.817357,False,GENUINE
C2641,U577,I223,This is worth discussing further. Reference 2641,2026-06-10 15:14:31.817373,False,GENUINE
C2642,U786,I102,I have a different opinion about education. Reference 2642,2026-07-04 22:32:31.817387,False,GENUINE
C2643,U567,I102,I have a different opinion about movies. Reference 2643,2026-08-04 00:59:31.817402,False,GENUINE
C2644,U304,I290,I think this could be improved. Reference 2644,2026-07-08 14:40:31.817416,False,GENUINE
C2645,U801,I448,The information presented here is useful. Reference 2645,2026-07-30 05:11:31.817429,False,GENUINE
C2646,U539,I226,This is worth discussing further. Reference 2646,2026-06-30 04:47:31.817444,False,GENUINE
C2647,U362,I218,I think this could be improved. Reference 2647,2026-07-05 11:45:31.817458,False,GENUINE
C2648,U472,I14,This was a surprisingly interesting post. Reference 2648,2026-07-04 12:28:31.817471,False,GENUINE
C2649,U90,I386,I learned something useful about movies here. Reference 2649,2026-07-20 17:54:31.817485,False,GENUINE
C2650,U594,I262,This is worth discussing further. Reference 2650,2026-06-16 07:37:31.817499,False,GENUINE
C2651,U556,I460,Thanks for sharing this information. Reference 2651,2026-08-06 23:01:31.817512,False,GENUINE
C2652,U773,I432,The information presented here is useful. Reference 2652,2026-07-06 03:44:31.817525,False,GENUINE
C2653,U686,I3,I think this could be improved. Reference 2653,2026-08-06 21:15:31.817541,False,GENUINE
C2654,U86,I28,I have a different opinion about gaming. Reference 2654,2026-07-12 11:28:31.817556,False,GENUINE
C2655,U608,I49,I have a different opinion about food. Reference 2655,2026-06-09 23:21:31.817569,False,GENUINE
C2656,U339,I442,I really enjoyed this post about gaming. Reference 2656,2026-06-05 10:23:31.817583,False,GENUINE
C2657,U598,I345,This was a surprisingly interesting post. Reference 2657,2026-06-08 23:22:31.817596,False,GENUINE
C2658,U209,I264,I learned something useful about food here. Reference 2658,2026-07-30 10:00:31.817610,False,GENUINE
C2659,U228,I458,I learned something useful about movies here. Reference 2659,2026-06-15 15:34:31.817624,False,GENUINE
C2660,U318,I368,I really enjoyed this post about food. Reference 2660,2026-06-16 01:34:31.817638,False,GENUINE
C2661,U704,I102,This is an interesting perspective on gaming. Reference 2661,2026-08-11 19:54:31.817651,False,GENUINE
C2662,U156,I309,This is an interesting perspective on gaming. Reference 2662,2026-07-20 07:57:31.817667,False,GENUINE
C2663,U209,I53,I think this could be improved. Reference 2663,2026-06-26 19:02:31.817681,False,GENUINE
C2664,U454,I200,I really enjoyed this post about gaming. Reference 2664,2026-07-15 12:47:31.817695,False,GENUINE
C2665,U414,I247,I learned something useful about sports here. Reference 2665,2026-06-23 01:39:31.817709,False,GENUINE
C2666,U266,I420,Thanks for sharing this information. Reference 2666,2026-06-12 22:12:31.817723,False,GENUINE
C2667,U631,I63,The information presented here is useful. Reference 2667,2026-06-14 22:11:31.817742,False,GENUINE
C2668,U22,I94,I learned something useful about sports here. Reference 2668,2026-07-27 06:55:31.817757,False,GENUINE
C2669,U523,I379,This was a surprisingly interesting post. Reference 2669,2026-06-29 11:47:31.817772,False,GENUINE
C2670,U491,I148,I have a different opinion about gaming. Reference 2670,2026-06-19 05:48:31.817786,False,GENUINE
C2671,U504,I188,I have a different opinion about fashion. Reference 2671,2026-07-07 17:08:31.817802,False,GENUINE
C2672,U714,I409,This is an interesting perspective on food. Reference 2672,2026-07-04 21:15:31.817816,False,GENUINE
C2673,U833,I217,I learned something useful about technology here. Reference 2673,2026-07-17 00:50:31.817829,False,GENUINE
C2674,U468,I61,Thanks for sharing this information. Reference 2674,2026-08-10 19:54:31.817843,False,GENUINE
C2675,U594,I155,I really enjoyed this post about food. Reference 2675,2026-08-07 22:51:31.817859,False,GENUINE
C2676,U929,I464,This is worth discussing further. Reference 2676,2026-06-30 05:49:31.817873,False,GENUINE
C2677,U903,I370,I think this could be improved. Reference 2677,2026-08-11 00:03:31.817886,False,GENUINE
C2678,U162,I183,This was a surprisingly interesting post. Reference 2678,2026-07-11 01:56:31.817900,False,GENUINE
C2679,U924,I361,This was a surprisingly interesting post. Reference 2679,2026-06-26 03:13:31.817913,False,GENUINE
C2680,U64,I89,You must buy this product,2026-06-13 03:04:31.817927,False,GENUINE
C2681,U736,I288,This is worth discussing further. Reference 2681,2026-06-07 17:38:31.817941,False,GENUINE
C2682,U879,I402,I learned something useful about movies here. Reference 2682,2026-06-03 10:02:31.817956,False,GENUINE
C2683,U674,I155,The information presented here is useful. Reference 2683,2026-06-14 02:39:31.817970,False,GENUINE
C2684,U495,I192,I think this could be improved. Reference 2684,2026-06-20 09:36:31.817986,False,GENUINE
C2685,U725,I474,This was a surprisingly interesting post. Reference 2685,2026-07-31 01:15:31.818000,False,GENUINE
C2686,U714,I165,Thanks for sharing this information. Reference 2686,2026-06-19 15:08:31.818013,False,GENUINE
C2687,U632,I424,The information presented here is useful. Reference 2687,2026-08-07 17:50:31.818026,False,GENUINE
C2688,U30,I436,I learned something useful about sports here. Reference 2688,2026-08-03 01:05:31.818040,False,GENUINE
C2689,U681,I54,I think this could be improved. Reference 2689,2026-07-13 08:56:31.818053,False,GENUINE
C2690,U778,I118,The explanation of gaming was very clear. Reference 2690,2026-07-26 23:52:31.818068,False,GENUINE
C2691,U745,I456,The information presented here is useful. Reference 2691,2026-08-05 23:21:31.818081,False,GENUINE
C2692,U63,I313,I have a different opinion about gaming. Reference 2692,2026-08-08 10:14:31.818095,False,GENUINE
C2693,U867,I383,This is an interesting perspective on food. Reference 2693,2026-07-08 18:15:31.818109,False,GENUINE
C2694,U621,I323,I really enjoyed this post about education. Reference 2694,2026-07-13 14:24:31.818123,False,GENUINE
C2695,U110,I357,I think this could be improved. Reference 2695,2026-07-30 16:58:31.818137,False,GENUINE
C2696,U652,I293,This was a surprisingly interesting post. Reference 2696,2026-07-25 00:25:31.818150,False,GENUINE
C2697,U258,I251,I think this could be improved. Reference 2697,2026-07-22 07:22:31.818166,False,GENUINE
C2698,U206,I379,I learned something useful about fashion here. Reference 2698,2026-06-24 17:23:31.818180,False,GENUINE
C2699,U828,I404,The explanation of gaming was very clear. Reference 2699,2026-06-19 20:20:31.818194,False,GENUINE
C2700,U24,I322,This is an interesting perspective on sports. Reference 2700,2026-08-08 19:22:31.818208,False,GENUINE
C2701,U829,I71,I really enjoyed this post about music. Reference 2701,2026-07-05 16:38:31.818222,False,GENUINE
C2702,U581,I279,This is an interesting perspective on music. Reference 2702,2026-07-25 23:10:31.818236,False,GENUINE
C2703,U698,I373,This was a surprisingly interesting post. Reference 2703,2026-07-25 12:37:31.818250,False,GENUINE
C2704,U852,I106,Thanks for sharing this information. Reference 2704,2026-06-27 05:51:31.818264,False,GENUINE
C2705,U360,I182,Thanks for sharing this information. Reference 2705,2026-08-05 17:16:31.818277,False,GENUINE
C2706,U449,I218,The information presented here is useful. Reference 2706,2026-06-21 00:39:31.818293,False,GENUINE
C2707,U80,I65,This was a surprisingly interesting post. Reference 2707,2026-08-02 15:32:31.818306,False,GENUINE
C2708,U120,I255,The explanation of technology was very clear. Reference 2708,2026-06-18 02:00:31.818320,False,GENUINE
C2709,U553,I169,Best deal available now,2026-07-16 10:41:31.818334,False,GENUINE
C2710,U944,I424,I have a different opinion about fashion. Reference 2710,2026-06-08 19:39:31.818350,False,GENUINE
C2711,U366,I34,I learned something useful about movies here. Reference 2711,2026-08-05 00:37:31.818365,False,GENUINE
C2712,U547,I294,The explanation of movies was very clear. Reference 2712,2026-07-06 11:52:31.818379,False,GENUINE
C2713,U633,I29,This was a surprisingly interesting post. Reference 2713,2026-06-19 18:53:31.818393,False,GENUINE
C2714,U482,I479,I have a different opinion about technology. Reference 2714,2026-08-08 21:28:31.818408,False,GENUINE
C2715,U346,I215,I have a different opinion about sports. Reference 2715,2026-07-12 09:10:31.818422,False,GENUINE
C2716,U909,I391,I really enjoyed this post about education. Reference 2716,2026-07-24 05:49:31.818436,False,GENUINE
C2717,U560,I418,This is worth discussing further. Reference 2717,2026-07-21 09:16:31.818450,False,GENUINE
C2718,U505,I37,Thanks for sharing this information. Reference 2718,2026-07-11 08:28:31.818464,False,GENUINE
C2719,U72,I486,The information presented here is useful. Reference 2719,2026-06-22 15:22:31.818477,False,GENUINE
C2720,U490,I484,I learned something useful about movies here. Reference 2720,2026-06-06 23:50:31.818491,False,GENUINE
C2721,U42,I53,I really enjoyed this post about food. Reference 2721,2026-06-26 15:06:31.818505,False,GENUINE
C2722,U230,I332,This is worth discussing further. Reference 2722,2026-06-29 08:39:31.818519,False,GENUINE
C2723,U310,I400,The explanation of technology was very clear. Reference 2723,2026-08-06 19:03:31.818533,False,GENUINE
C2724,U26,I396,The explanation of fashion was very clear. Reference 2724,2026-06-10 18:15:31.818547,False,GENUINE
C2725,U700,I377,I really enjoyed this post about food. Reference 2725,2026-08-07 02:04:31.818561,False,GENUINE
C2726,U396,I392,The information presented here is useful. Reference 2726,2026-07-03 17:14:31.818576,False,GENUINE
C2727,U718,I218,This was a surprisingly interesting post. Reference 2727,2026-08-01 07:29:31.818590,False,GENUINE
C2728,U448,I60,Thanks for sharing this information. Reference 2728,2026-07-10 19:29:31.818604,False,GENUINE
C2729,U198,I175,The information presented here is useful. Reference 2729,2026-07-21 03:41:31.818617,False,GENUINE
C2730,U237,I47,Thanks for sharing this information. Reference 2730,2026-07-22 03:49:31.818631,False,GENUINE
C2731,U422,I382,This was a surprisingly interesting post. Reference 2731,2026-08-10 11:26:31.818644,False,GENUINE
C2732,U894,I368,The explanation of technology was very clear. Reference 2732,2026-08-04 20:37:31.818659,False,GENUINE
C2733,U58,I64,I think this could be improved. Reference 2733,2026-07-17 02:38:31.818672,False,GENUINE
C2734,U44,I160,This is worth discussing further. Reference 2734,2026-07-16 05:11:31.818686,False,GENUINE
C2735,U132,I310,The information presented here is useful. Reference 2735,2026-06-12 23:28:31.818699,False,GENUINE
C2736,U125,I336,This is an interesting perspective on gaming. Reference 2736,2026-07-20 01:24:31.818713,False,GENUINE
C2737,U960,I278,The explanation of food was very clear. Reference 2737,2026-06-08 15:19:31.818727,False,GENUINE
C2738,U752,I416,This is worth discussing further. Reference 2738,2026-07-02 11:03:31.818747,False,GENUINE
C2739,U730,I154,This is worth discussing further. Reference 2739,2026-06-13 08:04:31.818761,False,GENUINE
C2740,U250,I269,I have a different opinion about music. Reference 2740,2026-06-09 07:40:31.818775,False,GENUINE
C2741,U554,I257,This is an interesting perspective on technology. Reference 2741,2026-07-11 06:44:31.818789,False,GENUINE
C2742,U922,I210,Thanks for sharing this information. Reference 2742,2026-07-17 08:47:31.818802,False,GENUINE
C2743,U80,I104,I learned something useful about sports here. Reference 2743,2026-07-15 01:50:31.818816,False,GENUINE
C2744,U759,I283,The explanation of gaming was very clear. Reference 2744,2026-07-08 22:29:31.818830,False,GENUINE
C2745,U742,I417,I learned something useful about technology here. Reference 2745,2026-07-21 10:23:31.818843,False,GENUINE
C2746,U715,I225,Click here for amazing deals,2026-08-09 21:28:31.818857,False,GENUINE
C2747,U510,I428,I really enjoyed this post about movies. Reference 2747,2026-07-17 12:45:31.818871,False,GENUINE
C2748,U602,I196,I have a different opinion about gaming. Reference 2748,2026-08-06 09:31:31.818886,False,GENUINE
C2749,U285,I437,Thanks for sharing this information. Reference 2749,2026-06-27 17:51:31.818900,False,GENUINE
C2750,U19,I441,The information presented here is useful. Reference 2750,2026-07-02 10:00:31.818913,False,GENUINE
C2751,U45,I114,The explanation of fashion was very clear. Reference 2751,2026-07-26 01:05:31.818926,False,GENUINE
C2752,U675,I220,This was a surprisingly interesting post. Reference 2752,2026-06-12 17:18:31.818940,False,GENUINE
C2753,U312,I16,This was a surprisingly interesting post. Reference 2753,2026-08-09 11:12:31.818953,False,GENUINE
C2754,U931,I311,This is worth discussing further. Reference 2754,2026-06-04 06:20:31.818969,False,GENUINE
C2755,U605,I110,I really enjoyed this post about music. Reference 2755,2026-06-06 18:28:31.818983,False,GENUINE
C2756,U849,I318,The information presented here is useful. Reference 2756,2026-06-06 10:57:31.818996,False,GENUINE
C2757,U950,I376,Best product ever buy now,2026-06-22 11:17:31.819010,False,GENUINE
C2758,U397,I487,I have a different opinion about food. Reference 2758,2026-07-04 06:06:31.819024,False,GENUINE
C2759,U586,I368,Thanks for sharing this information. Reference 2759,2026-07-28 00:53:31.819038,False,GENUINE
C2760,U983,I195,I think this could be improved. Reference 2760,2026-07-30 19:54:31.819051,False,GENUINE
C2761,U929,I7,I have a different opinion about movies. Reference 2761,2026-08-04 01:07:31.819065,False,GENUINE
C2762,U255,I394,This was a surprisingly interesting post. Reference 2762,2026-07-12 02:37:31.819078,False,GENUINE
C2763,U584,I202,You must buy this product,2026-07-09 21:50:31.819092,False,GENUINE
C2764,U275,I337,I have a different opinion about technology. Reference 2764,2026-07-31 12:25:31.819106,False,GENUINE
C2765,U314,I291,This is worth discussing further. Reference 2765,2026-07-26 13:25:31.819120,False,GENUINE
C2766,U454,I236,I really enjoyed this post about food. Reference 2766,2026-08-11 00:36:31.819137,False,GENUINE
C2767,U477,I18,This is worth discussing further. Reference 2767,2026-06-14 18:48:31.819151,False,GENUINE
C2768,U864,I284,The explanation of fashion was very clear. Reference 2768,2026-08-06 12:00:31.819165,False,GENUINE
C2769,U593,I480,This is an interesting perspective on movies. Reference 2769,2026-06-17 06:42:31.819179,False,GENUINE
C2770,U564,I160,This is an interesting perspective on food. Reference 2770,2026-07-26 11:11:31.819194,False,GENUINE
C2771,U264,I392,Best product ever buy now,2026-06-27 18:47:31.819208,False,GENUINE
C2772,U130,I116,I learned something useful about education here. Reference 2772,2026-06-16 14:03:31.819222,False,GENUINE
C2773,U671,I25,The explanation of gaming was very clear. Reference 2773,2026-06-13 05:59:31.819236,False,GENUINE
C2774,U39,I94,This was a surprisingly interesting post. Reference 2774,2026-06-20 01:11:31.819249,False,GENUINE
C2775,U324,I21,This was a surprisingly interesting post. Reference 2775,2026-08-06 07:08:31.819263,False,GENUINE
C2776,U974,I365,I have a different opinion about movies. Reference 2776,2026-08-10 08:46:31.819276,False,GENUINE
C2777,U694,I432,This is worth discussing further. Reference 2777,2026-06-18 03:59:31.819290,False,GENUINE
C2778,U240,I179,This is an interesting perspective on gaming. Reference 2778,2026-06-26 16:33:31.819304,False,GENUINE
C2779,U454,I57,This was a surprisingly interesting post. Reference 2779,2026-07-21 06:17:31.819317,False,GENUINE
C2780,U208,I166,Thanks for sharing this information. Reference 2780,2026-06-10 20:16:31.819333,False,GENUINE
C2781,U425,I36,The information presented here is useful. Reference 2781,2026-07-29 19:25:31.819348,False,GENUINE
C2782,U25,I167,Thanks for sharing this information. Reference 2782,2026-07-12 08:11:31.819363,False,GENUINE
C2783,U998,I208,This is worth discussing further. Reference 2783,2026-07-16 01:35:31.819377,False,GENUINE
C2784,U636,I15,I learned something useful about music here. Reference 2784,2026-08-07 18:31:31.819390,False,GENUINE
C2785,U297,I476,I learned something useful about technology here. Reference 2785,2026-08-02 03:54:31.819404,False,GENUINE
C2786,U623,I108,This is worth discussing further. Reference 2786,2026-07-23 06:35:31.819419,False,GENUINE
C2787,U387,I425,Thanks for sharing this information. Reference 2787,2026-06-13 00:36:31.819432,False,GENUINE
C2788,U743,I76,The information presented here is useful. Reference 2788,2026-08-04 19:05:31.819446,False,GENUINE
C2789,U981,I478,The explanation of fashion was very clear. Reference 2789,2026-06-23 18:35:31.819460,False,GENUINE
C2790,U750,I62,This was a surprisingly interesting post. Reference 2790,2026-06-17 13:44:31.819474,False,GENUINE
C2791,U483,I337,This was a surprisingly interesting post. Reference 2791,2026-07-13 23:37:31.819487,False,GENUINE
C2792,U275,I99,Thanks for sharing this information. Reference 2792,2026-07-20 14:53:31.819501,False,GENUINE
C2793,U336,I124,This is worth discussing further. Reference 2793,2026-07-01 08:13:31.819514,False,GENUINE
C2794,U322,I383,This is an interesting perspective on sports. Reference 2794,2026-07-02 07:50:31.819528,False,GENUINE
C2795,U750,I490,The information presented here is useful. Reference 2795,2026-08-04 13:53:31.819544,False,GENUINE
C2796,U360,I286,This was a surprisingly interesting post. Reference 2796,2026-07-09 20:32:31.819557,False,GENUINE
C2797,U669,I247,Thanks for sharing this information. Reference 2797,2026-07-01 23:11:31.819570,False,GENUINE
C2798,U805,I214,The explanation of education was very clear. Reference 2798,2026-06-23 21:32:31.819585,False,GENUINE
C2799,U250,I397,The information presented here is useful. Reference 2799,2026-06-17 17:08:31.819599,False,GENUINE
C2800,U266,I407,I have a different opinion about music. Reference 2800,2026-07-14 06:22:31.819612,False,GENUINE
C2801,U120,I41,The information presented here is useful. Reference 2801,2026-06-26 20:44:31.819626,False,GENUINE
C2802,U151,I294,I think this could be improved. Reference 2802,2026-07-26 10:57:31.819643,False,GENUINE
C2803,U897,I232,I really enjoyed this post about education. Reference 2803,2026-07-31 20:06:31.819657,False,GENUINE
C2804,U428,I134,This was a surprisingly interesting post. Reference 2804,2026-06-05 05:11:31.819670,False,GENUINE
C2805,U103,I64,I really enjoyed this post about fashion. Reference 2805,2026-08-09 15:42:31.819684,False,GENUINE
C2806,U706,I85,This is an interesting perspective on education. Reference 2806,2026-06-25 23:10:31.819698,False,GENUINE
C2807,U887,I271,The information presented here is useful. Reference 2807,2026-07-10 13:51:31.819711,False,GENUINE
C2808,U130,I205,This was a surprisingly interesting post. Reference 2808,2026-06-08 00:37:31.819725,False,GENUINE
C2809,U300,I60,This is worth discussing further. Reference 2809,2026-06-18 23:52:31.819743,False,GENUINE
C2810,U623,I315,This is an interesting perspective on technology. Reference 2810,2026-08-05 02:52:31.819757,False,GENUINE
C2811,U756,I471,You must buy this product,2026-07-05 14:46:31.819773,False,GENUINE
C2812,U645,I230,The information presented here is useful. Reference 2812,2026-06-03 20:50:31.819789,False,GENUINE
C2813,U488,I358,I learned something useful about education here. Reference 2813,2026-06-06 23:01:31.819803,False,GENUINE
C2814,U784,I301,This was a surprisingly interesting post. Reference 2814,2026-07-28 23:22:31.819817,False,GENUINE
C2815,U917,I3,Thanks for sharing this information. Reference 2815,2026-06-11 11:48:31.819830,False,GENUINE
C2816,U664,I232,The information presented here is useful. Reference 2816,2026-07-02 21:52:31.819844,False,GENUINE
C2817,U180,I260,Thanks for sharing this information. Reference 2817,2026-08-03 00:18:31.819857,False,GENUINE
C2818,U237,I152,I think this could be improved. Reference 2818,2026-08-07 10:29:31.819871,False,GENUINE
C2819,U577,I265,This was a surprisingly interesting post. Reference 2819,2026-07-16 20:49:31.819884,False,GENUINE
C2820,U330,I196,This is worth discussing further. Reference 2820,2026-07-29 19:09:31.819898,False,GENUINE
C2821,U42,I416,The explanation of fashion was very clear. Reference 2821,2026-06-25 13:54:31.819912,False,GENUINE
C2822,U284,I294,Thanks for sharing this information. Reference 2822,2026-08-02 18:41:31.819925,False,GENUINE
C2823,U355,I145,I learned something useful about gaming here. Reference 2823,2026-07-16 15:10:31.819941,False,GENUINE
C2824,U280,I249,I think this could be improved. Reference 2824,2026-07-27 10:05:31.819954,False,GENUINE
C2825,U295,I480,I have a different opinion about gaming. Reference 2825,2026-07-21 17:52:31.819968,False,GENUINE
