comment_id,user_id,item_id,text,timestamp,is_fake_attack,attack_type,normalized_text,word_set,duplicate_count,duplicate_score,tfidf_similarity,char_similarity,jaccard_similarity,combined_similarity,near_duplicate_score,spam_score,user_comment_count,user_activity_score,unique_users_for_text,text_item_group_size,coordination_score,attack_pattern_score,base_attack_score,coordination_boost,attack_score,detected_fake,is_real_attack
C2840,U861,I285,I really enjoyed this post about technology. Reference 2840,2026-07-20 10:46:31.820180,False,GENUINE,i really enjoyed this post about technology reference 2840,"{'i', 'technology', 'this', 'post', 'reference', 'really', '2840', 'enjoyed', 'about'}",1,0,0.6424758423456856,0.7967819322001547,0.0,0.5435793177010518,10,0,4,0,1,1,0,0,2.0,0,2.0,False,False
C2841,U140,I300,The information presented here is useful. Reference 2841,2026-06-11 13:01:31.820193,False,GENUINE,the information presented here is useful reference 2841,"{'useful', 'presented', 'information', 'is', 'the', 'reference', '2841', 'here'}",1,0,0.5910259597851174,0.8380086769071318,0.0,0.5420625566876438,10,0,6,20,1,1,0,0,4.0,0,4.0,False,False
C2842,U200,I135,I think this could be improved. Reference 2842,2026-06-28 17:33:31.820207,False,GENUINE,i think this could be improved reference 2842,"{'could', 'think', 'i', 'improved', '2842', 'this', 'reference', 'be'}",1,0,0.759419500520574,0.8198828396171559,0.0,0.5937499610290633,10,0,3,0,1,1,0,0,2.0,0,2.0,False,False
C2843,U833,I95,I think this could be improved. Reference 2843,2026-07-30 20:04:31.820220,False,GENUINE,i think this could be improved reference 2843,"{'could', 'think', 'i', 'improved', 'this', 'reference', 'be', '2843'}",1,0,0.759419500520574,0.8195331717234078,0.0,0.593610093871564,10,0,8,20,1,1,0,0,4.0,0,4.0,False,False
C2844,U203,I325,This is an interesting perspective on sports. Reference 2844,2026-08-11 12:59:31.820234,False,GENUINE,this is an interesting perspective on sports reference 2844,"{'2844', 'an', 'perspective', 'this', 'reference', 'interesting', 'on', 'sports', 'is'}",1,0,0.6758838309085068,0.8401908534540332,0.0,0.5726356821995906,10,0,6,20,1,1,0,0,4.0,0,4.0,False,False
C2845,U444,I34,Click here for amazing deals,2026-06-08 04:59:31.820248,False,GENUINE,click here for amazing deals,"{'for', 'amazing', 'deals', 'click', 'here'}",53,50,1.0000000000000002,1.0,1.0,1.0,50,51,7,20,53,1,65,55,52.15,0,52.15,True,False
C2846,U182,I19,The information presented here is useful. Reference 2846,2026-06-17 00:02:31.820261,False,GENUINE,the information presented here is useful reference 2846,"{'useful', 'presented', 'information', 'is', 'the', 'reference', '2846', 'here'}",1,0,0.5910259597851174,0.8380086769071318,0.0,0.5420625566876438,10,0,6,20,1,1,0,0,4.0,0,4.0,False,False
C2847,U389,I323,Thanks for sharing this information. Reference 2847,2026-06-14 18:52:31.820275,False,GENUINE,thanks for sharing this information reference 2847,"{'for', 'thanks', 'information', 'this', 'reference', '2847', 'sharing'}",1,0,0.5701792786438931,0.806301818706003,0.0,0.5220834750077639,10,0,7,20,1,1,0,0,4.0,0,4.0,False,False
C2848,U357,I247,This was a surprisingly interesting post. Reference 2848,2026-07-15 12:24:31.820288,False,GENUINE,this was a surprisingly interesting post reference 2848,"{'2848', 'was', 'this', 'reference', 'interesting', 'a', 'post', 'surprisingly'}",1,0,0.7375212809061276,0.8725493589530005,0.0,0.6071521918983449,20,0,5,20,1,1,0,0,6.0,0,6.0,False,False
C2849,U860,I118,Best product ever buy now,2026-06-28 05:04:31.820302,False,GENUINE,best product ever buy now,"{'best', 'buy', 'now', 'product', 'ever'}",80,50,1.0000000000000004,0.9999999999999998,1.0,1.0,50,27,4,0,77,1,65,40,45.05,0,45.05,False,False
C2850,U815,I322,The information presented here is useful. Reference 2850,2026-06-23 08:52:31.820315,False,GENUINE,the information presented here is useful reference 2850,"{'useful', 'presented', 'information', 'is', 'the', '2850', 'reference', 'here'}",1,0,0.5910259597851174,0.8376866235073088,0.0,0.5419337353277146,10,0,4,0,1,1,0,0,2.0,0,2.0,False,False
C2851,U492,I151,This is an interesting perspective on sports. Reference 2851,2026-08-01 14:30:31.820330,False,GENUINE,this is an interesting perspective on sports reference 2851,"{'an', '2851', 'perspective', 'this', 'reference', 'interesting', 'on', 'sports', 'is'}",1,0,0.6758838309085068,0.8441436805808712,0.0,0.5742168130503258,10,0,7,20,1,1,0,0,4.0,0,4.0,False,False
C2852,U986,I451,I have a different opinion about fashion. Reference 2852,2026-07-02 03:07:31.820344,False,GENUINE,i have a different opinion about fashion reference 2852,"{'opinion', 'i', 'fashion', 'have', 'reference', 'different', '2852', 'a', 'about'}",1,0,0.6208719682633899,0.809436874226485,0.0,0.5410799385827805,10,0,6,20,1,1,0,0,4.0,0,4.0,False,False
C2853,U333,I126,The information presented here is useful. Reference 2853,2026-07-26 19:04:31.820357,False,GENUINE,the information presented here is useful reference 2853,"{'useful', 'presented', 'information', '2853', 'is', 'the', 'reference', 'here'}",1,0,0.5910259597851174,0.8376866235073088,0.0,0.5419337353277146,10,0,5,20,1,1,0,0,4.0,0,4.0,False,False
C2854,U475,I489,This is worth discussing further. Reference 2854,2026-07-11 04:41:31.820371,False,GENUINE,this is worth discussing further reference 2854,"{'worth', 'this', 'reference', 'further', '2854', 'discussing', 'is'}",1,0,0.7443238159205726,0.8362988032969362,0.0,0.5950328568909748,10,0,5,20,1,1,0,0,4.0,0,4.0,False,False
C2855,U713,I203,I learned something useful about food here. Reference 2855,2026-06-28 07:21:31.820385,False,GENUINE,i learned something useful about food here reference 2855,"{'useful', 'i', 'here', 'reference', 'learned', '2855', 'food', 'something', 'about'}",1,0,0.65470345624931,0.7968041116305126,0.0,0.5478678543394635,10,0,9,20,1,1,0,0,4.0,0,4.0,False,False
C2856,U615,I210,The explanation of technology was very clear. Reference 2856,2026-07-16 08:26:31.820399,False,GENUINE,the explanation of technology was very clear reference 2856,"{'very', '2856', 'was', 'technology', 'clear', 'of', 'the', 'explanation', 'reference'}",1,0,0.7155681573898554,0.8114117322466431,0.0,0.5750135479851066,10,0,5,20,1,1,0,0,4.0,0,4.0,False,False
C2857,U274,I259,The explanation of fashion was very clear. Reference 2857,2026-08-06 07:09:31.820412,False,GENUINE,the explanation of fashion was very clear reference 2857,"{'very', '2857', 'was', 'fashion', 'clear', 'of', 'the', 'explanation', 'reference'}",1,0,0.7132141265283888,0.8503459416421277,0.0,0.5897633209417872,10,0,10,40,1,1,0,0,6.0,0,6.0,False,False
C2858,U575,I395,This is worth discussing further. Reference 2858,2026-06-11 09:26:31.820426,False,GENUINE,this is worth discussing further reference 2858,"{'2858', 'worth', 'this', 'reference', 'further', 'discussing', 'is'}",1,0,0.7443238159205726,0.8362988032969362,0.0,0.5950328568909748,10,0,6,20,1,1,0,0,4.0,0,4.0,False,False
C2859,U325,I210,The information presented here is useful. Reference 2859,2026-07-04 03:07:31.820439,False,GENUINE,the information presented here is useful reference 2859,"{'useful', 'presented', 'information', '2859', 'is', 'the', 'reference', 'here'}",1,0,0.5910259597851174,0.838447009841726,0.0,0.5422378898614815,10,0,4,0,1,1,0,0,2.0,0,2.0,False,False
C2860,U408,I133,I really enjoyed this post about movies. Reference 2860,2026-06-28 15:22:31.820453,False,GENUINE,i really enjoyed this post about movies reference 2860,"{'i', 'movies', 'this', 'post', 'reference', 'really', '2860', 'enjoyed', 'about'}",1,0,0.646188661896766,0.8295001319227057,0.0,0.5579660844329504,10,0,6,20,1,1,0,0,4.0,0,4.0,False,False
C2861,U745,I112,Best deal available now,2026-07-14 18:01:31.820466,False,GENUINE,best deal available now,"{'available', 'deal', 'now', 'best'}",52,50,1.0,1.0000000000000016,1.0,1.0000000000000007,50,39,6,20,51,1,65,55,50.35,0,50.35,False,False
C2862,U458,I209,The explanation of education was very clear. Reference 2862,2026-06-24 01:02:31.820480,False,GENUINE,the explanation of education was very clear reference 2862,"{'very', 'education', 'was', '2862', 'clear', 'of', 'the', 'explanation', 'reference'}",1,0,0.7089229572113387,0.8272239071604434,0.0,0.5790125978881459,10,0,5,20,1,1,0,0,4.0,0,4.0,False,False
C2863,U211,I399,This is an interesting perspective on music. Reference 2863,2026-07-31 01:42:31.820494,False,GENUINE,this is an interesting perspective on music reference 2863,"{'an', 'music', '2863', 'perspective', 'this', 'reference', 'interesting', 'on', 'is'}",1,0,0.6755579368387613,0.7903471038014825,0.0,0.5525841194141594,10,0,4,0,1,1,0,0,2.0,0,2.0,False,False
C2864,U619,I276,I really enjoyed this post about technology. Reference 2864,2026-07-08 07:38:31.820507,False,GENUINE,i really enjoyed this post about technology reference 2864,"{'i', 'technology', 'this', 'post', '2864', 'reference', 'really', 'enjoyed', 'about'}",1,0,0.6424758423456856,0.7972268924044349,0.0,0.5437573017827639,10,0,9,20,1,1,0,0,4.0,0,4.0,False,False
C2865,U92,I399,This is worth discussing further. Reference 2865,2026-06-22 12:10:31.820523,False,GENUINE,this is worth discussing further reference 2865,"{'worth', 'this', 'reference', '2865', 'further', 'discussing', 'is'}",1,0,0.7443238159205726,0.8144599712505971,0.0,0.5862973240724393,10,0,6,20,1,1,0,0,4.0,0,4.0,False,False
C2866,U64,I335,I really enjoyed this post about sports. Reference 2866,2026-07-09 20:58:31.820537,False,GENUINE,i really enjoyed this post about sports reference 2866,"{'i', 'this', 'post', 'reference', 'really', '2866', 'sports', 'enjoyed', 'about'}",1,0,0.6421975403727119,0.7596334414001288,0.0,0.5286225156905007,10,0,7,20,1,1,0,0,4.0,0,4.0,False,False
C2867,U548,I101,I learned something useful about fashion here. Reference 2867,2026-06-07 11:52:31.820551,False,GENUINE,i learned something useful about fashion here reference 2867,"{'useful', 'i', 'fashion', 'reference', 'learned', '2867', 'here', 'something', 'about'}",1,0,0.6586723474957719,0.8684652523405632,0.0,0.5779214225597454,10,0,11,40,1,1,0,0,6.0,0,6.0,False,False
C2868,U234,I148,I learned something useful about music here. Reference 2868,2026-07-12 15:48:31.820568,False,GENUINE,i learned something useful about music here reference 2868,"{'useful', 'i', 'music', '2868', 'reference', 'learned', 'here', 'something', 'about'}",1,0,0.6587797515671846,0.7936238877401356,0.0,0.5480224681445689,10,0,3,0,1,1,0,0,2.0,0,2.0,False,False
C2869,U423,I110,This was a surprisingly interesting post. Reference 2869,2026-08-10 14:11:31.820581,False,GENUINE,this was a surprisingly interesting post reference 2869,"{'was', '2869', 'this', 'reference', 'interesting', 'a', 'post', 'surprisingly'}",1,0,0.7375212809061276,0.8492866549259726,0.0,0.5978471102875337,10,0,8,20,1,1,0,0,4.0,0,4.0,False,False
C2870,U36,I432,I really enjoyed this post about gaming. Reference 2870,2026-06-27 04:26:31.820595,False,GENUINE,i really enjoyed this post about gaming reference 2870,"{'i', '2870', 'this', 'post', 'reference', 'really', 'enjoyed', 'gaming', 'about'}",1,0,0.641800272114989,0.7527065793504696,0.0,0.525712726980434,10,0,10,40,1,1,0,0,6.0,0,6.0,False,False
C2871,U407,I405,I think this could be improved. Reference 2871,2026-07-28 13:07:31.820609,False,GENUINE,i think this could be improved reference 2871,"{'could', 'think', 'i', 'improved', 'this', 'reference', '2871', 'be'}",1,0,0.759419500520574,0.8215062998985654,0.0,0.5943993451416271,10,0,8,20,1,1,0,0,4.0,0,4.0,False,False
C2872,U289,I154,I really enjoyed this post about sports. Reference 2872,2026-06-15 08:19:31.820623,False,GENUINE,i really enjoyed this post about sports reference 2872,"{'i', '2872', 'this', 'post', 'reference', 'really', 'sports', 'enjoyed', 'about'}",1,0,0.6421975403727119,0.7602600758094903,0.0,0.5288731694542452,10,0,4,0,1,1,0,0,2.0,0,2.0,False,False
C2873,U790,I352,The explanation of technology was very clear. Reference 2873,2026-07-18 00:47:31.820636,False,GENUINE,the explanation of technology was very clear reference 2873,"{'very', 'was', 'technology', '2873', 'clear', 'of', 'the', 'explanation', 'reference'}",1,0,0.7155681573898554,0.8103890724224775,0.0,0.5746044840554404,10,0,10,40,1,1,0,0,6.0,0,6.0,False,False
C2874,U767,I63,The information presented here is useful. Reference 2874,2026-07-30 21:23:31.820650,False,GENUINE,the information presented here is useful reference 2874,"{'useful', 'presented', 'information', 'is', 'the', '2874', 'reference', 'here'}",1,0,0.5910259597851174,0.83740814420732,0.0,0.5418223436077191,10,0,10,40,1,1,0,0,6.0,0,6.0,False,False
C2875,U837,I379,I have a different opinion about gaming. Reference 2875,2026-08-04 20:48:31.820666,False,GENUINE,i have a different opinion about gaming reference 2875,"{'opinion', 'i', '2875', 'have', 'reference', 'different', 'a', 'gaming', 'about'}",1,0,0.7870119828754931,0.8615428285650544,0.0,0.6200713254324444,20,0,4,0,1,1,0,0,4.0,0,4.0,False,False
C2876,U75,I258,The information presented here is useful. Reference 2876,2026-08-10 11:46:31.820682,False,GENUINE,the information presented here is useful reference 2876,"{'useful', 'presented', '2876', 'information', 'is', 'the', 'reference', 'here'}",1,0,0.5910259597851174,0.8378411073158653,0.0,0.5419955288511372,10,0,9,20,1,1,0,0,4.0,0,4.0,False,False
C2877,U760,I425,This was a surprisingly interesting post. Reference 2877,2026-08-03 03:14:31.820696,False,GENUINE,this was a surprisingly interesting post reference 2877,"{'was', 'this', 'reference', 'interesting', 'a', '2877', 'post', 'surprisingly'}",1,0,0.7375212809061276,0.8499112583040888,0.0,0.5980969516387802,10,0,13,40,1,1,0,0,6.0,0,6.0,False,False
C2878,U753,I301,The information presented here is useful. Reference 2878,2026-06-17 16:49:31.820710,False,GENUINE,the information presented here is useful reference 2878,"{'useful', 'presented', 'information', 'is', '2878', 'the', 'reference', 'here'}",1,0,0.5910259597851174,0.8378411073158653,0.0,0.5419955288511372,10,0,4,0,1,1,0,0,2.0,0,2.0,False,False
C2879,U879,I159,This is worth discussing further. Reference 2879,2026-06-26 04:43:31.820725,False,GENUINE,this is worth discussing further reference 2879,"{'worth', '2879', 'this', 'reference', 'further', 'discussing', 'is'}",1,0,0.7443238159205726,0.815479652037666,0.0,0.5867051963872669,10,0,8,20,1,1,0,0,4.0,0,4.0,False,False
C2880,U761,I11,I have a different opinion about movies. Reference 2880,2026-07-01 01:29:31.820740,False,GENUINE,i have a different opinion about movies reference 2880,"{'opinion', 'i', 'movies', '2880', 'have', 'reference', 'different', 'a', 'about'}",1,0,0.6243387956706026,0.8026737189304007,0.0,0.5395880660568713,10,0,6,20,1,1,0,0,4.0,0,4.0,False,False
C2881,U207,I51,I have a different opinion about food. Reference 2881,2026-07-08 13:19:31.820754,False,GENUINE,i have a different opinion about food reference 2881,"{'opinion', 'i', 'have', 'reference', 'different', '2881', 'a', 'food', 'about'}",1,0,0.6234651200055784,0.7487062779133682,0.0,0.5176953031672997,10,0,7,20,1,1,0,0,4.0,0,4.0,False,False
C2882,U298,I219,This is an interesting perspective on sports. Reference 2882,2026-07-05 20:20:31.820768,False,GENUINE,this is an interesting perspective on sports reference 2882,"{'an', 'perspective', 'this', 'reference', 'interesting', 'on', 'sports', 'is', '2882'}",1,0,0.6758838309085068,0.8407863645099266,0.0,0.572873886621948,10,0,8,20,1,1,0,0,4.0,0,4.0,False,False
C2883,U574,I142,I think this could be improved. Reference 2883,2026-06-08 20:31:31.820781,False,GENUINE,i think this could be improved reference 2883,"{'could', 'think', 'i', 'improved', '2883', 'this', 'reference', 'be'}",1,0,0.759419500520574,0.8453743239717177,0.0,0.603946554770888,20,0,6,20,1,1,0,0,6.0,0,6.0,False,False
C2884,U546,I259,The explanation of fashion was very clear. Reference 2884,2026-08-10 06:22:31.820795,False,GENUINE,the explanation of fashion was very clear reference 2884,"{'very', 'was', 'fashion', 'clear', 'of', 'the', 'explanation', 'reference', '2884'}",1,0,0.7132141265283888,0.8494191035261629,0.0,0.5893925856954012,10,0,7,20,1,1,0,0,4.0,0,4.0,False,False
C2885,U508,I372,The information presented here is useful. Reference 2885,2026-06-03 09:50:31.820809,False,GENUINE,the information presented here is useful reference 2885,"{'useful', 'presented', 'information', 'is', '2885', 'the', 'reference', 'here'}",1,0,0.5910259597851174,0.832227968493007,0.0,0.5397502733219939,10,0,5,20,1,1,0,0,4.0,0,4.0,False,False
C2886,U559,I365,This is an interesting perspective on food. Reference 2886,2026-07-22 10:30:31.820823,False,GENUINE,this is an interesting perspective on food reference 2886,"{'an', 'perspective', 'this', 'food', 'reference', 'interesting', 'on', '2886', 'is'}",1,0,0.6799644691628451,0.7827069849550133,0.0,0.5510703581890011,10,0,8,20,1,1,0,0,4.0,0,4.0,False,False
C2887,U591,I499,Amazing product buy now,2026-07-21 16:55:31.820836,False,GENUINE,amazing product buy now,"{'now', 'product', 'buy', 'amazing'}",69,50,1.0,1.0,1.0,1.0,50,27,7,20,68,1,65,40,47.05,0,47.05,False,False
C2888,U457,I189,I think this could be improved. Reference 2888,2026-06-14 07:43:31.820850,False,GENUINE,i think this could be improved reference 2888,"{'could', 'think', 'i', 'improved', '2888', 'this', 'reference', 'be'}",1,0,0.759419500520574,0.8878123159165441,0.0,0.6209217515488186,20,0,8,20,1,1,0,0,6.0,0,6.0,False,False
C2889,U318,I170,I learned something useful about gaming here. Reference 2889,2026-08-03 03:36:31.820863,False,GENUINE,i learned something useful about gaming here reference 2889,"{'useful', 'i', '2889', 'gaming', 'reference', 'learned', 'here', 'something', 'about'}",1,0,0.6554969260982416,0.7984984059844081,0.0,0.5488232865281478,10,0,4,0,1,1,0,0,2.0,0,2.0,False,False
C2890,U574,I86,The explanation of food was very clear. Reference 2890,2026-06-18 19:39:31.820877,False,GENUINE,the explanation of food was very clear reference 2890,"{'very', '2890', 'was', 'clear', 'of', 'the', 'explanation', 'reference', 'food'}",1,0,0.7141356984623713,0.8549299666192053,0.0,0.5919194811095121,10,0,6,20,1,1,0,0,4.0,0,4.0,False,False
C2891,U255,I42,I learned something useful about fashion here. Reference 2891,2026-06-16 17:14:31.820891,False,GENUINE,i learned something useful about fashion here reference 2891,"{'useful', 'i', 'fashion', '2891', 'reference', 'learned', 'here', 'something', 'about'}",1,0,0.6586723474957719,0.7929873399781263,0.0,0.5477302576147707,10,0,4,0,1,1,0,0,2.0,0,2.0,False,False
C2892,U858,I242,This was a surprisingly interesting post. Reference 2892,2026-08-06 11:14:31.820906,False,GENUINE,this was a surprisingly interesting post reference 2892,"{'was', 'this', 'reference', 'interesting', '2892', 'a', 'post', 'surprisingly'}",1,0,0.7375212809061276,0.8505058240501682,0.0,0.5983347779372119,10,0,1,0,1,1,0,0,2.0,0,2.0,False,False
C2893,U785,I252,I have a different opinion about fashion. Reference 2893,2026-07-14 11:35:31.820919,False,GENUINE,i have a different opinion about fashion reference 2893,"{'opinion', 'i', 'fashion', '2893', 'have', 'reference', 'different', 'a', 'about'}",1,0,0.6208719682633899,0.8092669043494533,0.0,0.5410119506319677,10,0,3,0,1,1,0,0,2.0,0,2.0,False,False
C2894,U758,I172,I learned something useful about technology here. Reference 2894,2026-07-13 13:46:31.820933,False,GENUINE,i learned something useful about technology here reference 2894,"{'useful', 'i', 'technology', '2894', 'reference', 'learned', 'here', 'something', 'about'}",1,0,0.6536869962497605,0.8005247987981563,0.0,0.5490003682066786,10,0,5,20,1,1,0,0,4.0,0,4.0,False,False
C2895,U705,I289,Thanks for sharing this information. Reference 2895,2026-08-11 07:48:31.820947,False,GENUINE,thanks for sharing this information reference 2895,"{'for', 'thanks', '2895', 'information', 'this', 'reference', 'sharing'}",1,0,0.5701792786438931,0.8080024791845098,0.0,0.5227637391991665,10,0,4,0,1,1,0,0,2.0,0,2.0,False,False
C2896,U274,I353,The explanation of food was very clear. Reference 2896,2026-06-23 04:07:31.820963,False,GENUINE,the explanation of food was very clear reference 2896,"{'very', 'was', '2896', 'clear', 'of', 'the', 'explanation', 'reference', 'food'}",1,0,0.7141356984623713,0.8549299666192053,0.0,0.5919194811095121,10,0,10,40,1,1,0,0,6.0,0,6.0,False,False
C2897,U511,I160,The explanation of music was very clear. Reference 2897,2026-06-30 20:06:31.820979,False,GENUINE,the explanation of music was very clear reference 2897,"{'very', 'was', 'music', 'clear', 'of', '2897', 'the', 'explanation', 'reference'}",1,0,0.71364161269564,0.7728323310186501,0.0,0.5589074968509341,10,0,2,0,1,1,0,0,2.0,0,2.0,False,False
C2898,U725,I247,This was a surprisingly interesting post. Reference 2898,2026-08-02 06:30:31.820993,False,GENUINE,this was a surprisingly interesting post reference 2898,"{'was', 'this', 'reference', 'interesting', 'a', 'post', 'surprisingly', '2898'}",1,0,0.7375212809061276,0.8508092401367965,0.0,0.5984561443718632,10,0,4,0,1,1,0,0,2.0,0,2.0,False,False
C2899,U435,I358,This is an interesting perspective on fashion. Reference 2899,2026-07-31 05:55:31.821008,False,GENUINE,this is an interesting perspective on fashion reference 2899,"{'an', 'fashion', 'perspective', 'this', 'reference', 'interesting', 'on', '2899', 'is'}",1,0,0.6791672089972807,0.8478801599754594,0.0,0.576860587139232,10,0,5,20,1,1,0,0,4.0,0,4.0,False,False
C2900,U775,I6,I learned something useful about gaming here. Reference 2900,2026-07-27 16:55:31.821022,False,GENUINE,i learned something useful about gaming here reference 2900,"{'useful', 'i', 'gaming', '2900', 'reference', 'learned', 'here', 'something', 'about'}",1,0,0.6554969260982416,0.7973488705795382,0.0,0.5483634723661999,10,0,7,20,1,1,0,0,4.0,0,4.0,False,False
C2901,U202,I224,This is an interesting perspective on technology. Reference 2901,2026-07-04 05:20:31.821036,False,GENUINE,this is an interesting perspective on technology reference 2901,"{'an', 'technology', '2901', 'perspective', 'this', 'reference', 'interesting', 'on', 'is'}",1,0,0.6784817884372735,0.8380855510716911,0.0,0.5727028463817221,10,0,6,20,1,1,0,0,4.0,0,4.0,False,False
C2902,U507,I87,This was a surprisingly interesting post. Reference 2902,2026-07-30 02:26:31.821050,False,GENUINE,this was a surprisingly interesting post reference 2902,"{'was', 'this', 'reference', 'interesting', 'a', 'post', '2902', 'surprisingly'}",1,0,0.7375212809061276,0.8711183612529224,0.0,0.6065797928183136,20,0,4,0,1,1,0,0,4.0,0,4.0,False,False
C2903,U766,I447,This was a surprisingly interesting post. Reference 2903,2026-07-06 11:28:31.821063,False,GENUINE,this was a surprisingly interesting post reference 2903,"{'was', 'this', 'reference', '2903', 'interesting', 'a', 'post', 'surprisingly'}",1,0,0.7375212809061276,0.8709138765649086,0.0,0.6064979989431081,20,0,5,20,1,1,0,0,6.0,0,6.0,False,False
C2904,U9,I151,This is an interesting perspective on fashion. Reference 2904,2026-07-16 01:14:31.821077,False,GENUINE,this is an interesting perspective on fashion reference 2904,"{'an', 'fashion', '2904', 'perspective', 'this', 'reference', 'interesting', 'on', 'is'}",1,0,0.6791672089972807,0.8478299320038766,0.0,0.5768404959505988,10,0,5,20,1,1,0,0,4.0,0,4.0,False,False
C2905,U737,I472,I have a different opinion about music. Reference 2905,2026-06-16 20:16:31.821091,False,GENUINE,i have a different opinion about music reference 2905,"{'opinion', 'i', '2905', 'music', 'have', 'reference', 'different', 'a', 'about'}",1,0,0.6177732768514285,0.830068016697942,0.0,0.5482478535771768,10,0,6,20,1,1,0,0,4.0,0,4.0,False,False
C2906,U910,I190,Thanks for sharing this information. Reference 2906,2026-07-29 22:50:31.821105,False,GENUINE,thanks for sharing this information reference 2906,"{'for', 'thanks', 'information', 'this', 'reference', '2906', 'sharing'}",1,0,0.5701792786438931,0.8079536667351291,0.0,0.5227442142194143,10,0,9,20,1,1,0,0,4.0,0,4.0,False,False
C2907,U297,I267,The explanation of music was very clear. Reference 2907,2026-06-25 13:22:31.821119,False,GENUINE,the explanation of music was very clear reference 2907,"{'very', 'was', 'music', 'clear', 'of', '2907', 'the', 'explanation', 'reference'}",1,0,0.71364161269564,0.7728706710208912,0.0,0.5589228328518305,10,0,6,20,1,1,0,0,4.0,0,4.0,False,False
C2908,U619,I128,I think this could be improved. Reference 2908,2026-07-23 15:52:31.821134,False,GENUINE,i think this could be improved reference 2908,"{'could', 'think', '2908', 'i', 'improved', 'this', 'reference', 'be'}",1,0,0.759419500520574,0.8215206486007887,0.0,0.5944050846225164,10,0,9,20,1,1,0,0,4.0,0,4.0,False,False
C2909,U958,I169,I learned something useful about education here. Reference 2909,2026-06-25 02:27:31.821149,False,GENUINE,i learned something useful about education here reference 2909,"{'useful', 'i', 'education', '2909', 'reference', 'learned', 'here', 'something', 'about'}",1,0,0.6552024188794539,0.8093732651232258,0.0,0.5530701526570991,10,0,3,0,1,1,0,0,2.0,0,2.0,False,False
C2910,U732,I424,I think this could be improved. Reference 2910,2026-07-13 21:58:31.821162,False,GENUINE,i think this could be improved reference 2910,"{'could', 'think', 'i', 'improved', 'this', '2910', 'reference', 'be'}",1,0,0.759419500520574,0.8193870111492344,0.0,0.5935516296418947,10,0,9,20,1,1,0,0,4.0,0,4.0,False,False
C2911,U426,I91,I learned something useful about food here. Reference 2911,2026-08-05 17:30:31.821176,False,GENUINE,i learned something useful about food here reference 2911,"{'useful', 'i', 'here', '2911', 'reference', 'learned', 'food', 'something', 'about'}",1,0,0.65470345624931,0.7861048668021325,0.0,0.5435881564081115,10,0,5,20,1,1,0,0,4.0,0,4.0,False,False
C2912,U5,I159,The explanation of sports was very clear. Reference 2912,2026-06-09 15:49:31.821190,False,GENUINE,the explanation of sports was very clear reference 2912,"{'very', 'was', 'clear', 'of', 'the', 'explanation', 'reference', 'sports', '2912'}",1,0,0.7100952576393268,0.8009133805740914,0.0,0.568898692403401,10,0,5,20,1,1,0,0,4.0,0,4.0,False,False
C2913,U96,I275,I think this could be improved. Reference 2913,2026-08-03 05:04:31.821204,False,GENUINE,i think this could be improved reference 2913,"{'could', 'think', 'i', 'improved', 'this', 'reference', '2913', 'be'}",1,0,0.759419500520574,0.822295689593847,0.0,0.5947151010197398,10,0,4,0,1,1,0,0,2.0,0,2.0,False,False
C2914,U62,I319,I think this could be improved. Reference 2914,2026-08-05 18:07:31.821217,False,GENUINE,i think this could be improved reference 2914,"{'could', 'think', 'i', 'improved', '2914', 'this', 'reference', 'be'}",1,0,0.759419500520574,0.8221836656716391,0.0,0.5946702914508566,10,0,2,0,1,1,0,0,2.0,0,2.0,False,False
C2915,U358,I325,This was a surprisingly interesting post. Reference 2915,2026-07-11 10:24:31.821231,False,GENUINE,this was a surprisingly interesting post reference 2915,"{'was', '2915', 'this', 'reference', 'interesting', 'a', 'post', 'surprisingly'}",1,0,0.7375212809061276,0.8445411092999735,0.0,0.5959488920371341,10,0,2,0,1,1,0,0,2.0,0,2.0,False,False
C2916,U643,I7,The explanation of movies was very clear. Reference 2916,2026-07-16 23:09:31.821244,False,GENUINE,the explanation of movies was very clear reference 2916,"{'very', 'was', 'movies', 'clear', 'of', 'the', 'explanation', 'reference', '2916'}",1,0,0.7158118537311953,0.7918040173924884,0.0,0.5672557557629136,10,0,3,0,1,1,0,0,2.0,0,2.0,False,False
C2917,U840,I466,The information presented here is useful. Reference 2917,2026-07-09 09:39:31.821258,False,GENUINE,the information presented here is useful reference 2917,"{'useful', 'presented', 'information', 'is', 'the', 'reference', 'here', '2917'}",1,0,0.5910259597851174,0.8376425301125386,0.0,0.5419160979698066,10,0,3,0,1,1,0,0,2.0,0,2.0,False,False
C2918,U639,I392,The information presented here is useful. Reference 2918,2026-06-21 18:12:31.821271,False,GENUINE,the information presented here is useful reference 2918,"{'useful', 'presented', 'information', 'is', 'the', 'reference', 'here', '2918'}",1,0,0.5910259597851174,0.8376425301125386,0.0,0.5419160979698066,10,0,4,0,1,1,0,0,2.0,0,2.0,False,False
C2919,U554,I328,The explanation of gaming was very clear. Reference 2919,2026-06-18 21:20:31.821285,False,GENUINE,the explanation of gaming was very clear reference 2919,"{'very', 'was', 'clear', 'of', 'the', 'explanation', 'reference', '2919', 'gaming'}",1,0,0.7108691624061542,0.8409612176220412,0.0,0.5851886938909705,10,0,6,20,1,1,0,0,4.0,0,4.0,False,False
